VARIABLE,TYPE,NGENES,BETA,BETA_STD,SE,P,FULL_NAME,P_FDR
GO_MUSCLE_STRUCTURE_DEVELOPM...,SET,574,0.10146,0.017659,0.037171,0.0031736,GO_MUSCLE_STRUCTURE_DEVELOPMENT,0.476980325925926
GO_TRIGEMINAL_NERVE_MORPHOGE...,SET,4,1.1759,0.017355,0.43304,0.0033133,GO_TRIGEMINAL_NERVE_MORPHOGENESIS,0.48685855
REACTOME_LIPID_PARTICLE_ORGA...,SET,6,1.0235,0.0185,0.37726,0.0033384,REACTOME_LIPID_PARTICLE_ORGANIZATION,0.48685855
GO_AMIDE_TRANSMEMBRANE_TRANS...,SET,42,0.36921,0.01764,0.1362,0.0033593,GO_AMIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.48685855
GO_NFAT_PROTEIN_BINDING,SET,4,1.1023,0.01627,0.40731,0.0034047,GO_NFAT_PROTEIN_BINDING,0.487633150588235
REACTOME_INTERACTION_BETWEEN...,SET,30,0.45969,0.018568,0.17021,0.0034627,REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS,0.490173369767442
GO_RESPONSE_TO_ACIDIC_PH,SET,21,0.48684,0.016457,0.18081,0.003549,GO_RESPONSE_TO_ACIDIC_PH,0.49661524137931
GO_CHIASMA_ASSEMBLY,SET,7,0.74735,0.014591,0.27969,0.0037727,GO_CHIASMA_ASSEMBLY,0.517011997752809
GO_POSITIVE_REGULATION_OF_GO...2,SET,10,0.76998,0.017966,0.28822,0.0037797,GO_POSITIVE_REGULATION_OF_GONAD_DEVELOPMENT,0.517011997752809
REACTOME_APEX1_INDEPENDENT_R...,SET,7,0.66128,0.012911,0.24971,0.0040499,REACTOME_APEX1_INDEPENDENT_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY,0.532982740206186
GO_LAMININ_COMPLEX,SET,8,0.86456,0.018044,0.32648,0.0040502,GO_LAMININ_COMPLEX,0.532982740206186
REACTOME_METALLOPROTEASE_DUBS,SET,21,0.4883,0.016506,0.18491,0.0041399,REACTOME_METALLOPROTEASE_DUBS,0.532982740206186
GO_REGULATION_OF_MULTI_ORGAN...,SET,371,0.1193,0.016788,0.045179,0.0041412,GO_REGULATION_OF_MULTI_ORGANISM_PROCESS,0.532982740206186
GO_REGULATION_OF_PLATELET_DE...2,SET,8,0.7864,0.016413,0.29807,0.00417,GO_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_BETA_SIGNALING_PATHWAY,0.532982740206186
GO_CARDIAC_MUSCLE_TISSUE_DEV...,SET,199,0.16566,0.017155,0.062808,0.004178,GO_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT,0.532982740206186
GO_ADP_BINDING,SET,30,0.39306,0.015877,0.14915,0.0042053,GO_ADP_BINDING,0.532982740206186
GO_RESPONSE_TO_ANTIBIOTIC,SET,297,0.13651,0.017223,0.051864,0.0042467,GO_RESPONSE_TO_ANTIBIOTIC,0.532982740206186
GO_ALANINE_TRANSPORT,SET,10,0.77628,0.018113,0.29551,0.0043123,GO_ALANINE_TRANSPORT,0.534239601923077
PID_TXA2PATHWAY,SET,53,0.3217,0.017261,0.12272,0.0043821,PID_TXA2PATHWAY,0.534239601923077
GO_OLIGOPEPTIDE_TRANSPORT,SET,11,0.70397,0.017227,0.26916,0.0044595,GO_OLIGOPEPTIDE_TRANSPORT,0.534239601923077
KEGG_GALACTOSE_METABOLISM,SET,25,0.4188,0.015445,0.16041,0.0045204,KEGG_GALACTOSE_METABOLISM,0.534239601923077
GO_DNA_REPAIR_COMPLEX,SET,33,0.30208,0.012796,0.11577,0.0045407,GO_DNA_REPAIR_COMPLEX,0.534239601923077
GO_CELLULAR_RESPONSE_TO_PROS...1,SET,15,0.5565,0.015901,0.21338,0.004557,GO_CELLULAR_RESPONSE_TO_PROSTAGLANDIN_E_STIMULUS,0.534239601923077
GO_RESPONSE_TO_INTERLEUKIN_12,SET,47,0.31087,0.01571,0.11922,0.0045639,GO_RESPONSE_TO_INTERLEUKIN_12,0.534239601923077
GO_CERAMIDE_BINDING,SET,13,0.57495,0.015295,0.22129,0.0046897,GO_CERAMIDE_BINDING,0.538555625454545
REACTOME_DISEASES_OF_MISMATC...,SET,5,0.76524,0.012628,0.29523,0.0047747,REACTOME_DISEASES_OF_MISMATCH_REPAIR_MMR,0.538555625454545
GO_REGULATION_OF_RAC_PROTEIN...,SET,12,0.62556,0.015989,0.24154,0.0048036,GO_REGULATION_OF_RAC_PROTEIN_SIGNAL_TRANSDUCTION,0.538555625454545
GO_ANAPHASE_PROMOTING_COMPLEX,SET,20,0.42319,0.013961,0.16341,0.0048061,GO_ANAPHASE_PROMOTING_COMPLEX,0.538555625454545
GO_NEGATIVE_REGULATION_OF_IN...36,SET,20,0.49009,0.016168,0.1895,0.0048549,GO_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR,0.538555625454545
GO_PHOSPHATIDYLINOSITOL_3_5_...2,SET,23,0.45409,0.016063,0.17563,0.0048662,GO_PHOSPHATIDYLINOSITOL_3_5_BISPHOSPHATE_BINDING,0.538555625454545
GO_HYPOTHALAMUS_CELL_DIFFERE...,SET,7,0.97623,0.01906,0.37828,0.0049341,GO_HYPOTHALAMUS_CELL_DIFFERENTIATION,0.541150751351351
GO_ACTIVATION_OF_IMMUNE_RESP...,SET,537,0.095485,0.016091,0.037091,0.0050255,GO_ACTIVATION_OF_IMMUNE_RESPONSE,0.541721453097345
KEGG_TASTE_TRANSDUCTION,SET,48,0.35813,0.018289,0.13913,0.0050283,KEGG_TASTE_TRANSDUCTION,0.541721453097345
GO_ANDROGEN_CATABOLIC_PROCESS,SET,5,1.0071,0.016618,0.39256,0.0051576,GO_ANDROGEN_CATABOLIC_PROCESS,0.547250753225806
GO_REGULATION_OF_SODIUM_PROT...,SET,6,0.90703,0.016396,0.35444,0.0052518,GO_REGULATION_OF_SODIUM_PROTON_ANTIPORTER_ACTIVITY,0.547250753225806
REACTOME_GLUTATHIONE_CONJUGA...,SET,32,0.43248,0.018041,0.16907,0.0052666,REACTOME_GLUTATHIONE_CONJUGATION,0.547250753225806
GO_POSITIVE_REGULATION_OF_CE...48,SET,6,0.84271,0.015233,0.32965,0.0052929,GO_POSITIVE_REGULATION_OF_CENTRIOLE_REPLICATION,0.547250753225806
GO_MICROVILLUS,SET,77,0.24952,0.016127,0.097787,0.005364,GO_MICROVILLUS,0.547250753225806
REACTOME_JNK_C_JUN_KINASES_P...,SET,18,0.54265,0.016984,0.21283,0.0053948,REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1,0.547250753225806
REACTOME_THE_CANONICAL_RETIN...,SET,22,0.47089,0.016292,0.18482,0.0054246,REACTOME_THE_CANONICAL_RETINOID_CYCLE_IN_RODS_TWILIGHT_VISION,0.547250753225806
GO_REGULATION_OF_MAST_CELL_A...1,SET,36,0.3863,0.01709,0.15187,0.0054895,GO_REGULATION_OF_MAST_CELL_ACTIVATION,0.547250753225806
KEGG_ASCORBATE_AND_ALDARATE_...,SET,23,0.58091,0.020549,0.22864,0.0055362,KEGG_ASCORBATE_AND_ALDARATE_METABOLISM,0.547250753225806
GO_PROTEIN_DISULFIDE_ISOMERA...,SET,14,0.60484,0.016697,0.23818,0.005556,GO_PROTEIN_DISULFIDE_ISOMERASE_ACTIVITY,0.547250753225806
REACTOME_CHYLOMICRON_ASSEMBLY,SET,8,0.78228,0.016327,0.30819,0.0055741,REACTOME_CHYLOMICRON_ASSEMBLY,0.547250753225806
KEGG_VIRAL_MYOCARDITIS,SET,64,0.29696,0.017504,0.11717,0.0056362,KEGG_VIRAL_MYOCARDITIS,0.5489207904
GO_NEGATIVE_REGULATION_OF_HA...,SET,5,0.80485,0.013281,0.31828,0.0057275,GO_NEGATIVE_REGULATION_OF_HAIR_CYCLE,0.550011955384615
GO_ADULT_HEART_DEVELOPMENT,SET,13,0.62597,0.016652,0.24795,0.0057961,GO_ADULT_HEART_DEVELOPMENT,0.550011955384615
GO_RESPONSE_TO_ARSENIC_CONTA...,SET,29,0.39263,0.015593,0.15569,0.0058406,GO_RESPONSE_TO_ARSENIC_CONTAINING_SUBSTANCE,0.550011955384615
GO_NEGATIVE_REGULATION_OF_B_...5,SET,7,0.85144,0.016623,0.33773,0.0058543,GO_NEGATIVE_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY,0.550011955384615
GO_POSTSYNAPTIC_CYTOSKELETON...,SET,10,0.68874,0.016071,0.27332,0.0058733,GO_POSTSYNAPTIC_CYTOSKELETON_ORGANIZATION,0.550011955384615
GO_NADH_PYROPHOSPHATASE_ACTI...,SET,6,0.84402,0.015257,0.33582,0.0059843,GO_NADH_PYROPHOSPHATASE_ACTIVITY,0.553351778571429
GO_REGULATION_OF_NON_MEMBRAN...,SET,7,0.89233,0.017422,0.35553,0.0060438,GO_REGULATION_OF_NON_MEMBRANE_SPANNING_PROTEIN_TYROSINE_KINASE_ACTIVITY,0.553351778571429
GO_PROCOLLAGEN_PROLINE_DIOXY...,SET,8,0.62262,0.012995,0.24843,0.0061059,GO_PROCOLLAGEN_PROLINE_DIOXYGENASE_ACTIVITY,0.553351778571429
GO_CELL_REDOX_HOMEOSTASIS,SET,69,0.2564,0.01569,0.10271,0.0062774,GO_CELL_REDOX_HOMEOSTASIS,0.553351778571429
GO_REGULATION_OF_ALDOSTERONE...,SET,7,0.87863,0.017154,0.35201,0.0062839,GO_REGULATION_OF_ALDOSTERONE_METABOLIC_PROCESS,0.553351778571429
GO_SINGLE_BASE_INSERTION_OR_...,SET,6,0.63546,0.011487,0.25489,0.0063368,GO_SINGLE_BASE_INSERTION_OR_DELETION_BINDING,0.553351778571429
GO_ROUGH_ENDOPLASMIC_RETICUL...2,SET,21,0.43833,0.014817,0.17586,0.006346,GO_ROUGH_ENDOPLASMIC_RETICULUM_MEMBRANE,0.553351778571429
REACTOME_PYRUVATE_METABOLISM,SET,28,0.43297,0.016897,0.17373,0.006353,REACTOME_PYRUVATE_METABOLISM,0.553351778571429
GO_GLYCOSYLCERAMIDE_BIOSYNTH...,SET,8,0.7511,0.015677,0.30205,0.0064517,GO_GLYCOSYLCERAMIDE_BIOSYNTHETIC_PROCESS,0.553351778571429
GO_POSTSYNAPTIC_ACTIN_CYTOSK...2,SET,8,0.73318,0.015303,0.29521,0.0065084,GO_POSTSYNAPTIC_ACTIN_CYTOSKELETON_ORGANIZATION,0.553351778571429
GO_PIGMENT_GRANULE_LOCALIZAT...,SET,24,0.43597,0.015753,0.17575,0.0065635,GO_PIGMENT_GRANULE_LOCALIZATION,0.553351778571429
GO_POSITIVE_REGULATION_OF_HU...1,SET,15,0.57781,0.01651,0.23302,0.0065798,GO_POSITIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE,0.553351778571429
GO_POSITIVE_REGULATION_OF_CO...6,SET,3,1.3356,0.017072,0.53897,0.0066114,GO_POSITIVE_REGULATION_OF_COMPLEMENT_ACTIVATION,0.553351778571429
GO_REGULATION_OF_MESENCHYMAL...2,SET,6,0.91721,0.016579,0.37042,0.0066452,GO_REGULATION_OF_MESENCHYMAL_STEM_CELL_DIFFERENTIATION,0.553351778571429
GO_VOLTAGE_GATED_SODIUM_CHAN...3,SET,14,0.65071,0.017963,0.2633,0.0067347,GO_VOLTAGE_GATED_SODIUM_CHANNEL_COMPLEX,0.553351778571429
GO_POSITIVE_REGULATION_OF_HO...4,SET,122,0.19698,0.016005,0.079781,0.0067798,GO_POSITIVE_REGULATION_OF_HORMONE_SECRETION,0.553351778571429
GO_STRESS_GRANULE_DISASSEMBLY,SET,5,0.73683,0.012159,0.29868,0.0068186,GO_STRESS_GRANULE_DISASSEMBLY,0.553351778571429
GO_NEGATIVE_REGULATION_OF_RE...19,SET,40,0.30043,0.014009,0.12193,0.006876,GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,0.553351778571429
GO_PLATELET_AGGREGATION,SET,55,0.30354,0.01659,0.1234,0.0069535,GO_PLATELET_AGGREGATION,0.553351778571429
GO_NUCLEOSIDE_MONOPHOSPHATE_...5,SET,14,0.53104,0.01466,0.21598,0.0069755,GO_NUCLEOSIDE_MONOPHOSPHATE_PHOSPHORYLATION,0.553351778571429
GO_MONOSACCHARIDE_BINDING,SET,70,0.24392,0.015034,0.099245,0.0069945,GO_MONOSACCHARIDE_BINDING,0.553351778571429
GO_NUCLEAR_UBIQUITIN_LIGASE_...,SET,37,0.31036,0.01392,0.12646,0.0070644,GO_NUCLEAR_UBIQUITIN_LIGASE_COMPLEX,0.553351778571429
