VARIABLE,TYPE,NGENES,BETA,BETA_STD,SE,P,FULL_NAME,P_FDR
GO_NEGATIVE_REGULATION_OF_GL...1,SET,22,0.64546,0.022332,0.21013,0.0010659,GO_NEGATIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION,0.505121620408163
GO_PROTEIN_SERINE_THREONINE_...1,SET,27,0.5445,0.020867,0.17728,0.0010666,GO_PROTEIN_SERINE_THREONINE_KINASE_ACTIVATOR_ACTIVITY,0.505121620408163
GO_REGULATION_OF_EXTRACELLUL...1,SET,9,0.95395,0.021117,0.3127,0.0011431,GO_REGULATION_OF_EXTRACELLULAR_MATRIX_ASSEMBLY,0.505121620408163
GO_LYSOSOME_LOCALIZATION,SET,60,0.35078,0.020022,0.11573,0.0012203,GO_LYSOSOME_LOCALIZATION,0.505121620408163
REACTOME_MISCELLANEOUS_SUBST...,SET,12,0.82005,0.02096,0.27204,0.0012889,REACTOME_MISCELLANEOUS_SUBSTRATES,0.505121620408163
KEGG_DRUG_METABOLISM_CYTOCHR...,SET,65,0.4218,0.025055,0.13998,0.001294,KEGG_DRUG_METABOLISM_CYTOCHROME_P450,0.505121620408163
GO_SODIUM_INDEPENDENT_ORGANI...1,SET,16,0.75327,0.022229,0.2516,0.0013793,GO_SODIUM_INDEPENDENT_ORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.505121620408163
GO_SOLUTE_PROTON_ANTIPORTER_...,SET,16,0.63865,0.018847,0.21526,0.0015062,GO_SOLUTE_PROTON_ANTIPORTER_ACTIVITY,0.505121620408163
GO_NEGATIVE_REGULATION_OF_PR...1,SET,12,0.75273,0.019239,0.25467,0.0015621,GO_NEGATIVE_REGULATION_OF_PRI_MIRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_II,0.505121620408163
GO_X_CHROMOSOME,SET,8,1.0193,0.021273,0.34529,0.0015814,GO_X_CHROMOSOME,0.505121620408163
GO_NUCLEOID,SET,40,0.35948,0.016762,0.12188,0.001594,GO_NUCLEOID,0.505121620408163
GO_DICHOTOMOUS_SUBDIVISION_O...2,SET,5,1.3994,0.023092,0.4752,0.0016181,GO_DICHOTOMOUS_SUBDIVISION_OF_TERMINAL_UNITS_INVOLVED_IN_SALIVARY_GLAND_BRANCHING,0.505121620408163
GO_SINGLE_STRANDED_DNA_ENDOD...,SET,9,0.76338,0.016899,0.26042,0.0016896,GO_SINGLE_STRANDED_DNA_ENDODEOXYRIBONUCLEASE_ACTIVITY,0.505121620408163
GO_SOLUTE_CATION_ANTIPORTER_...,SET,28,0.48608,0.018969,0.16608,0.0017145,GO_SOLUTE_CATION_ANTIPORTER_ACTIVITY,0.505121620408163
GO_AMINE_BIOSYNTHETIC_PROCESS,SET,20,0.529,0.017452,0.18131,0.0017655,GO_AMINE_BIOSYNTHETIC_PROCESS,0.505121620408163
GO_POSITIVE_REGULATION_OF_CI...3,SET,6,1.1219,0.02028,0.38508,0.0017896,GO_POSITIVE_REGULATION_OF_CIRCADIAN_SLEEP_WAKE_CYCLE_SLEEP,0.505121620408163
GO_REGULATION_OF_LEUKOCYTE_D...1,SET,42,0.39787,0.01901,0.13662,0.0017968,GO_REGULATION_OF_LEUKOCYTE_DEGRANULATION,0.505121620408163
GO_FIBROBLAST_ACTIVATION,SET,10,0.97715,0.0228,0.33636,0.0018379,GO_FIBROBLAST_ACTIVATION,0.505121620408163
GO_REGULATION_OF_CARDIAC_MUS...7,SET,68,0.31864,0.019358,0.10978,0.0018527,GO_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION,0.505121620408163
GO_NEGATIVE_REGULATION_OF_TR...13,SET,104,0.255,0.019139,0.08788,0.0018584,GO_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,0.505121620408163
REACTOME_ACTIVATION_OF_ATR_I...,SET,37,0.35617,0.015974,0.12305,0.0019014,REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS,0.505121620408163
PID_ATR_PATHWAY,SET,39,0.36514,0.016812,0.12623,0.0019124,PID_ATR_PATHWAY,0.505121620408163
GO_MULTIVESICULAR_BODY_MEMBR...,SET,10,0.73254,0.017093,0.25363,0.0019399,GO_MULTIVESICULAR_BODY_MEMBRANE,0.505121620408163
GO_SINGLE_STRAND_BREAK_REPAIR,SET,9,0.7077,0.015666,0.24573,0.0019907,GO_SINGLE_STRAND_BREAK_REPAIR,0.505121620408163
GO_INWARD_RECTIFIER_POTASSIU...,SET,19,0.63647,0.020466,0.22136,0.0020212,GO_INWARD_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY,0.505121620408163
GO_CHONDROITIN_SULFATE_BINDI...,SET,9,0.88909,0.019682,0.30935,0.0020285,GO_CHONDROITIN_SULFATE_BINDING,0.505121620408163
GO_RELAXATION_OF_MUSCLE,SET,29,0.48875,0.019411,0.17008,0.0020313,GO_RELAXATION_OF_MUSCLE,0.505121620408163
REACTOME_FATTY_ACIDS,SET,15,0.71918,0.02055,0.25029,0.0020331,REACTOME_FATTY_ACIDS,0.505121620408163
GO_TOLERANCE_INDUCTION_TO_SE...,SET,4,1.3371,0.019735,0.4684,0.0021577,GO_TOLERANCE_INDUCTION_TO_SELF_ANTIGEN,0.5145544
GO_REGULATION_OF_PEPTIDYL_CY...,SET,6,1.1011,0.019903,0.38646,0.0021949,GO_REGULATION_OF_PEPTIDYL_CYSTEINE_S_NITROSYLATION,0.5145544
GO_REGULATION_OF_CARDIAC_EPI...,SET,8,1.0249,0.02139,0.36005,0.0022133,GO_REGULATION_OF_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,0.5145544
GO_POSITIVE_REGULATION_OF_LI...11,SET,5,1.1446,0.018887,0.40271,0.0022428,GO_POSITIVE_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE,0.5145544
GO_AXONAL_FASCICULATION,SET,23,0.55611,0.019672,0.19655,0.0023347,GO_AXONAL_FASCICULATION,0.5145544
GO_CONDENSED_NUCLEAR_CHROMOS...2,SET,21,0.47356,0.016008,0.16755,0.0023566,GO_CONDENSED_NUCLEAR_CHROMOSOME_CENTROMERIC_REGION,0.5145544
GO_REGULATION_OF_MYOSIN_LIGH...,SET,7,0.84458,0.016489,0.29941,0.0023976,GO_REGULATION_OF_MYOSIN_LIGHT_CHAIN_PHOSPHATASE_ACTIVITY,0.5145544
GO_TRNA_CYTOSINE_5__METHYLTR...,SET,5,0.90198,0.014884,0.31993,0.0024092,GO_TRNA_CYTOSINE_5__METHYLTRANSFERASE_ACTIVITY,0.5145544
GO_TRICARBOXYLIC_ACID_CYCLE,SET,31,0.39995,0.016422,0.14296,0.0025767,GO_TRICARBOXYLIC_ACID_CYCLE,0.522680673417722
GO_REGULATION_OF_MUSCLE_CONT...,SET,147,0.20853,0.018585,0.074618,0.0026013,GO_REGULATION_OF_MUSCLE_CONTRACTION,0.522680673417722
GO_NEGATIVE_REGULATION_OF_CE...12,SET,72,0.28829,0.018019,0.10322,0.0026148,GO_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS,0.522680673417722
GO_REGULATION_OF_ACTION_POTE...,SET,46,0.37699,0.018848,0.1363,0.0028415,GO_REGULATION_OF_ACTION_POTENTIAL,0.522680673417722
GO_POLYAMINE_TRANSPORT,SET,7,0.79258,0.015474,0.28709,0.0028861,GO_POLYAMINE_TRANSPORT,0.522680673417722
GO_MHC_CLASS_I_PROTEIN_BINDI...,SET,16,0.55418,0.016354,0.20084,0.0028989,GO_MHC_CLASS_I_PROTEIN_BINDING,0.522680673417722
GO_COATED_MEMBRANE,SET,91,0.23265,0.01634,0.084578,0.0029759,GO_COATED_MEMBRANE,0.522680673417722
GO_SALIVA_SECRETION,SET,12,0.81547,0.020843,0.29674,0.0030005,GO_SALIVA_SECRETION,0.522680673417722
GO_REGULATION_OF_ENDOSOME_SI...,SET,5,1.069,0.01764,0.38973,0.003048,GO_REGULATION_OF_ENDOSOME_SIZE,0.522680673417722
GO_REGULATION_OF_INOSITOL_PH...,SET,16,0.6024,0.017777,0.21985,0.0030746,GO_REGULATION_OF_INOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS,0.522680673417722
GO_LONG_CHAIN_FATTY_ACID_CAT...,SET,5,1.0528,0.017373,0.38451,0.0030932,GO_LONG_CHAIN_FATTY_ACID_CATABOLIC_PROCESS,0.522680673417722
GO_DIOL_BIOSYNTHETIC_PROCESS,SET,19,0.54269,0.01745,0.19871,0.0031594,GO_DIOL_BIOSYNTHETIC_PROCESS,0.522680673417722
GO_MATURATION_OF_SSU_RRNA_FR...,SET,30,0.41684,0.016837,0.15275,0.0031802,GO_MATURATION_OF_SSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA_,0.522680673417722
GO_EOSINOPHIL_ACTIVATION,SET,6,0.89838,0.016239,0.32999,0.0032432,GO_EOSINOPHIL_ACTIVATION,0.522680673417722
REACTOME_MUSCARINIC_ACETYLCH...,SET,5,1.0449,0.017243,0.38396,0.0032529,REACTOME_MUSCARINIC_ACETYLCHOLINE_RECEPTORS,0.522680673417722
GO_TRNA_CYTOSINE_METHYLTRANS...,SET,8,0.7391,0.015426,0.27162,0.0032566,GO_TRNA_CYTOSINE_METHYLTRANSFERASE_ACTIVITY,0.522680673417722
GO_REGULATION_OF_PHOSPHATIDY...4,SET,5,0.75061,0.012386,0.27589,0.0032608,GO_REGULATION_OF_PHOSPHATIDYLINOSITOL_DEPHOSPHORYLATION,0.522680673417722
PID_GLYPICAN_1PATHWAY,SET,27,0.47892,0.018354,0.17605,0.0032634,PID_GLYPICAN_1PATHWAY,0.522680673417722
GO_REGULATION_OF_VESICLE_MED...,SET,477,0.10893,0.01733,0.040117,0.003314,GO_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT,0.522680673417722
GO_SODIUM_INDEPENDENT_ORGANI...2,SET,15,0.72594,0.020743,0.26768,0.0033479,GO_SODIUM_INDEPENDENT_ORGANIC_ANION_TRANSPORT,0.522680673417722
GO_LENS_FIBER_CELL_DIFFERENT...,SET,31,0.44442,0.018247,0.16395,0.0033599,GO_LENS_FIBER_CELL_DIFFERENTIATION,0.522680673417722
GO_NATURAL_KILLER_CELL_DEGRA...,SET,7,0.80746,0.015765,0.29822,0.0033918,GO_NATURAL_KILLER_CELL_DEGRANULATION,0.522680673417722
GO_OXIDIZED_DNA_BINDING,SET,11,0.64376,0.015754,0.23859,0.0034893,GO_OXIDIZED_DNA_BINDING,0.529158481395349
PID_PI3KCI_PATHWAY,SET,47,0.33738,0.017049,0.12542,0.0035772,PID_PI3KCI_PATHWAY,0.529158481395349
KEGG_HISTIDINE_METABOLISM,SET,26,0.46714,0.017568,0.17388,0.0036128,KEGG_HISTIDINE_METABOLISM,0.529158481395349
GO_REGIONALIZATION,SET,323,0.14245,0.018729,0.053103,0.0036569,GO_REGIONALIZATION,0.529158481395349
GO_POSITIVE_REGULATION_OF_DO...3,SET,23,0.4633,0.016389,0.1731,0.003723,GO_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR,0.529158481395349
GO_NON_MEMBRANE_SPANNING_PRO...1,SET,44,0.37118,0.018151,0.1387,0.003728,GO_NON_MEMBRANE_SPANNING_PROTEIN_TYROSINE_KINASE_ACTIVITY,0.529158481395349
GO_NUCLEOTIDE_EXCISION_REPAI...1,SET,11,0.55423,0.013563,0.20718,0.0037381,GO_NUCLEOTIDE_EXCISION_REPAIR_COMPLEX,0.529158481395349
GO_MAINTENANCE_OF_DNA_METHYL...,SET,6,0.92664,0.01675,0.34763,0.0038464,GO_MAINTENANCE_OF_DNA_METHYLATION,0.53049773814433
GO_REGULATION_OF_RESTING_MEM...,SET,8,0.78206,0.016323,0.29366,0.0038746,GO_REGULATION_OF_RESTING_MEMBRANE_POTENTIAL,0.53049773814433
GO_NEGATIVE_REGULATION_OF_PH...7,SET,8,0.90335,0.018854,0.33964,0.0039136,GO_NEGATIVE_REGULATION_OF_PHOTORECEPTOR_CELL_DIFFERENTIATION,0.53049773814433
GO_REGULATION_OF_GENE_EXPRES...1,SET,17,0.51465,0.015654,0.19428,0.0040406,GO_REGULATION_OF_GENE_EXPRESSION_BY_GENETIC_IMPRINTING,0.53049773814433
GO_MAST_CELL_DIFFERENTIATION,SET,5,1.1678,0.01927,0.44145,0.0040836,GO_MAST_CELL_DIFFERENTIATION,0.53049773814433
GO_CRANIOFACIAL_SUTURE_MORPH...,SET,18,0.57189,0.017899,0.21624,0.0040916,GO_CRANIOFACIAL_SUTURE_MORPHOGENESIS,0.53049773814433
GO_REGULATION_OF_CELLULAR_CO...3,SET,332,0.12534,0.016704,0.047401,0.0040962,GO_REGULATION_OF_CELLULAR_COMPONENT_SIZE,0.53049773814433
REACTOME_FCGR_ACTIVATION,SET,12,0.68555,0.017522,0.25953,0.0041305,REACTOME_FCGR_ACTIVATION,0.53049773814433
KEGG_CITRATE_CYCLE_TCA_CYCLE,SET,27,0.39401,0.0151,0.14933,0.0041666,KEGG_CITRATE_CYCLE_TCA_CYCLE,0.53049773814433
GO_NEGATIVE_REGULATION_OF_P3...,SET,6,1.0779,0.019483,0.40913,0.0042163,GO_NEGATIVE_REGULATION_OF_P38MAPK_CASCADE,0.53049773814433
GO_SARCOPLASMIC_RETICULUM_LU...,SET,8,0.75523,0.015763,0.28676,0.0042269,GO_SARCOPLASMIC_RETICULUM_LUMEN,0.53049773814433
GO_RESPONSE_TO_CISPLATIN,SET,8,0.87433,0.018248,0.33378,0.004407,GO_RESPONSE_TO_CISPLATIN,0.545102555769231
GO_REGULATION_OF_LIPOPROTEIN...3,SET,17,0.54854,0.016685,0.20974,0.0044599,GO_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE,0.545102555769231
GO_IMP_BIOSYNTHETIC_PROCESS,SET,9,0.76917,0.017027,0.2943,0.0044839,GO_IMP_BIOSYNTHETIC_PROCESS,0.545102555769231
GO_POSITIVE_REGULATION_OF_CY...17,SET,206,0.15685,0.016522,0.060227,0.0046065,GO_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION,0.545102555769231
GO_NEGATIVE_REGULATION_OF_EN...5,SET,29,0.46279,0.01838,0.17777,0.0046207,GO_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS,0.545102555769231
GO_DORSAL_VENTRAL_PATTERN_FO...,SET,87,0.26089,0.017918,0.10023,0.004624,GO_DORSAL_VENTRAL_PATTERN_FORMATION,0.545102555769231
GO_PHENYLPROPANOID_METABOLIC...,SET,7,0.9196,0.017954,0.35361,0.0046567,GO_PHENYLPROPANOID_METABOLIC_PROCESS,0.545102555769231
GO_MONOCYTE_CHEMOTAXIS,SET,58,0.3314,0.018598,0.12766,0.0047205,GO_MONOCYTE_CHEMOTAXIS,0.547308257142857
GO_VOLTAGE_GATED_ANION_CHANN...,SET,14,0.59697,0.01648,0.23059,0.0048186,GO_VOLTAGE_GATED_ANION_CHANNEL_ACTIVITY,0.547812731914894
GO_VESICLE_COAT,SET,54,0.28349,0.015353,0.10962,0.0048562,GO_VESICLE_COAT,0.547812731914894
GO_DNA_REPLICATION_ORIGIN_BI...,SET,16,0.52474,0.015485,0.20305,0.0048834,GO_DNA_REPLICATION_ORIGIN_BINDING,0.547812731914894
GO_MAMMALIAN_OOGENESIS_STAGE,SET,6,1.0497,0.018974,0.40741,0.0049948,GO_MAMMALIAN_OOGENESIS_STAGE,0.547812731914894
GO_GLIOGENESIS,SET,269,0.14287,0.017167,0.055634,0.0051194,GO_GLIOGENESIS,0.547812731914894
GO_G_PROTEIN_COUPLED_ACETYLC...2,SET,18,0.52641,0.016476,0.20503,0.0051268,GO_G_PROTEIN_COUPLED_ACETYLCHOLINE_RECEPTOR_SIGNALING_PATHWAY,0.547812731914894
REACTOME_WNT_LIGAND_BIOGENES...,SET,24,0.48827,0.017643,0.1902,0.0051316,REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING,0.547812731914894
GO_LENS_FIBER_CELL_DEVELOPME...,SET,14,0.6048,0.016696,0.23577,0.0051601,GO_LENS_FIBER_CELL_DEVELOPMENT,0.547812731914894
GO_REGULATION_OF_STRIATED_MU...2,SET,81,0.2556,0.016941,0.099803,0.0052219,GO_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION,0.547812731914894
GO_SIDE_OF_MEMBRANE,SET,464,0.11041,0.01733,0.043146,0.0052527,GO_SIDE_OF_MEMBRANE,0.547812731914894
GO_EXTRINSIC_COMPONENT_OF_CY...,SET,83,0.24574,0.016487,0.096525,0.0054539,GO_EXTRINSIC_COMPONENT_OF_CYTOPLASMIC_SIDE_OF_PLASMA_MEMBRANE,0.547812731914894
GO_RESPONSE_TO_PEPTIDOGLYCAN,SET,10,0.69538,0.016226,0.27338,0.0054893,GO_RESPONSE_TO_PEPTIDOGLYCAN,0.547812731914894
GO_REGULATION_OF_FAT_CELL_DI...,SET,115,0.21791,0.017193,0.085822,0.0055609,GO_REGULATION_OF_FAT_CELL_DIFFERENTIATION,0.547812731914894
GO_SPHINGOSINE_N_ACYLTRANSFE...,SET,7,0.77593,0.015149,0.30562,0.0055652,GO_SPHINGOSINE_N_ACYLTRANSFERASE_ACTIVITY,0.547812731914894
GO_REGULATION_OF_RUFFLE_ASSE...,SET,26,0.45113,0.016966,0.17797,0.0056289,GO_REGULATION_OF_RUFFLE_ASSEMBLY,0.547812731914894
GO_RECOMBINATIONAL_REPAIR,SET,109,0.19276,0.014809,0.076074,0.0056457,GO_RECOMBINATIONAL_REPAIR,0.547812731914894
GO_TELOMERE_MAINTENANCE_VIA_...1,SET,14,0.52855,0.014591,0.20907,0.0057384,GO_TELOMERE_MAINTENANCE_VIA_RECOMBINATION,0.547812731914894
REACTOME_UPTAKE_AND_FUNCTION...1,SET,11,0.71884,0.017591,0.28444,0.0057525,REACTOME_UPTAKE_AND_FUNCTION_OF_ANTHRAX_TOXINS,0.547812731914894
GO_I_BAND,SET,128,0.20246,0.016847,0.080231,0.005815,GO_I_BAND,0.547812731914894
GO_ENDOSOME,SET,801,0.078275,0.01599,0.031059,0.0058683,GO_ENDOSOME,0.547812731914894
GO_FASCIA_ADHERENS,SET,9,0.80812,0.017889,0.32164,0.0059984,GO_FASCIA_ADHERENS,0.547812731914894
GO_LATERAL_VENTRICLE_DEVELOP...,SET,12,0.5815,0.014863,0.23171,0.0060482,GO_LATERAL_VENTRICLE_DEVELOPMENT,0.547812731914894
GO_FEMALE_MEIOSIS_CHROMOSOME...,SET,6,0.62851,0.011361,0.25051,0.0060603,GO_FEMALE_MEIOSIS_CHROMOSOME_SEGREGATION,0.547812731914894
GO_VESICLE_FUSION_WITH_ENDOP...,SET,5,0.79004,0.013037,0.31535,0.0061229,GO_VESICLE_FUSION_WITH_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT_ERGIC_MEMBRANE,0.547812731914894
GO_REGULATION_OF_VACUOLAR_TR...,SET,4,1.1358,0.016765,0.45361,0.0061445,GO_REGULATION_OF_VACUOLAR_TRANSPORT,0.547812731914894
GO_AMIDE_TRANSMEMBRANE_TRANS...,SET,42,0.34646,0.016553,0.13842,0.0061626,GO_AMIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.547812731914894
GO_RESPONSE_TO_ACETYLCHOLINE,SET,27,0.42305,0.016213,0.16904,0.0061688,GO_RESPONSE_TO_ACETYLCHOLINE,0.547812731914894
GO_REGULATION_OF_BRANCHING_M...,SET,5,1.0869,0.017936,0.43489,0.0062268,GO_REGULATION_OF_BRANCHING_MORPHOGENESIS_OF_A_NERVE,0.547812731914894
GO_POSITIVE_REGULATION_OF_CI...2,SET,17,0.54839,0.016681,0.21956,0.0062547,GO_POSITIVE_REGULATION_OF_CIRCADIAN_RHYTHM,0.547812731914894
GO_REGULATION_OF_EXOCYTOSIS,SET,198,0.15557,0.01607,0.062299,0.0062643,GO_REGULATION_OF_EXOCYTOSIS,0.547812731914894
GO_REGULATION_OF_INTERLEUKIN...5,SET,7,0.87352,0.017054,0.34984,0.006268,GO_REGULATION_OF_INTERLEUKIN_2_SECRETION,0.547812731914894
GO_REGULATION_OF_HEART_MORPH...,SET,35,0.41729,0.018203,0.16713,0.006271,GO_REGULATION_OF_HEART_MORPHOGENESIS,0.547812731914894
GO_ACTIVIN_RECEPTOR_SIGNALIN...,SET,37,0.37078,0.01663,0.14852,0.0062752,GO_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY,0.547812731914894
GO_POSITIVE_REGULATION_OF_DN...10,SET,54,0.28943,0.015675,0.11602,0.0063092,GO_POSITIVE_REGULATION_OF_DNA_REPAIR,0.547812731914894
GO_REGULATION_OF_MEMBRANE_RE...2,SET,7,0.90471,0.017664,0.36281,0.006327,GO_REGULATION_OF_MEMBRANE_REPOLARIZATION_DURING_ACTION_POTENTIAL,0.547812731914894
GO_NEGATIVE_REGULATION_OF_FA...6,SET,44,0.35101,0.017164,0.14082,0.0063448,GO_NEGATIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION,0.547812731914894
GO_POSITIVE_REGULATION_OF_LO...1,SET,495,0.10062,0.016299,0.040571,0.0065712,GO_POSITIVE_REGULATION_OF_LOCOMOTION,0.558439979166667
GO_NEGATIVE_REGULATION_OF_HE...1,SET,21,0.46969,0.015877,0.18948,0.0065965,GO_NEGATIVE_REGULATION_OF_HEART_CONTRACTION,0.558439979166667
GO_REGULATION_OF_PHOTORECEPT...,SET,9,0.79293,0.017553,0.31995,0.0066055,GO_REGULATION_OF_PHOTORECEPTOR_CELL_DIFFERENTIATION,0.558439979166667
GO_REGULATION_OF_XENOPHAGY,SET,6,0.90229,0.01631,0.36492,0.0067116,GO_REGULATION_OF_XENOPHAGY,0.56349667862069
GO_ORNITHINE_DECARBOXYLASE_R...,SET,6,0.75581,0.013662,0.30644,0.0068275,GO_ORNITHINE_DECARBOXYLASE_REGULATOR_ACTIVITY,0.569093371621622
GO_CIRCADIAN_SLEEP_WAKE_CYCL...3,SET,20,0.51771,0.017079,0.21014,0.0068802,GO_CIRCADIAN_SLEEP_WAKE_CYCLE_SLEEP,0.569093371621622
GO_GOLGI_ASSOCIATED_VESICLE_...,SET,100,0.205,0.015089,0.083275,0.0069185,GO_GOLGI_ASSOCIATED_VESICLE_MEMBRANE,0.569093371621622
GO_DNA_LIGATION,SET,16,0.47673,0.014068,0.19506,0.0072672,GO_DNA_LIGATION,0.588601557763975
GO_REGULATION_OF_PROTEIN_ADP...,SET,6,0.70129,0.012676,0.28724,0.0073189,GO_REGULATION_OF_PROTEIN_ADP_RIBOSYLATION,0.588601557763975
GO_ENDODEOXYRIBONUCLEASE_ACT...1,SET,36,0.33386,0.01477,0.13681,0.0073404,GO_ENDODEOXYRIBONUCLEASE_ACTIVITY,0.588601557763975
GO_PODOSOME,SET,29,0.37919,0.01506,0.15559,0.0074059,GO_PODOSOME,0.588601557763975
GO_RENAL_VESICLE_FORMATION,SET,8,0.79365,0.016564,0.32622,0.0074941,GO_RENAL_VESICLE_FORMATION,0.588601557763975
GO_CONTACT_INHIBITION,SET,8,0.75233,0.015702,0.3095,0.0075375,GO_CONTACT_INHIBITION,0.588601557763975
GO_CEREBRAL_CORTEX_GABAERGIC...2,SET,10,0.75598,0.01764,0.31114,0.0075606,GO_CEREBRAL_CORTEX_GABAERGIC_INTERNEURON_DIFFERENTIATION,0.588601557763975
GO_MONOTERPENOID_METABOLIC_P...,SET,6,0.77953,0.014091,0.32143,0.0076549,GO_MONOTERPENOID_METABOLIC_PROCESS,0.588601557763975
