VARIABLE,TYPE,NGENES,BETA,BETA_STD,SE,P,FULL_NAME,P_FDR
GOBP_REGULATION_OF_PLASMINOG...,SET,17,0.67079,0.020402,0.21144,0.00075725,GOBP_REGULATION_OF_PLASMINOGEN_ACTIVATION,0.371048241666667
GOBP_NEGATIVE_REGULATION_OF_...26,SET,14,0.68725,0.018971,0.21673,0.00076081,GOBP_NEGATIVE_REGULATION_OF_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY,0.371048241666667
HP_ANTERIOR_UVEITIS,SET,15,0.80213,0.022918,0.2532,0.00076868,HP_ANTERIOR_UVEITIS,0.371048241666667
GOBP_REGULATION_OF_COMPLEMEN...4,SET,11,0.91269,0.022333,0.28989,0.00082209,GOBP_REGULATION_OF_COMPLEMENT_DEPENDENT_CYTOTOXICITY,0.391393670547945
HP_ABNORMALITY_OF_INTRACRANI...,SET,82,0.2834,0.018898,0.09023,0.00084347,HP_ABNORMALITY_OF_INTRACRANIAL_PRESSURE,0.396145943918919
MIR7155_3P,SET,61,0.32257,0.018562,0.10313,0.00088235,MIR7155_3P,0.402467355769231
HP_PAIN,SET,754,0.10081,0.020006,0.032241,0.00088478,HP_PAIN,0.402467355769231
HP_OVARIAN_NEOPLASM,SET,73,0.2982,0.018766,0.095437,0.00089168,HP_OVARIAN_NEOPLASM,0.402467355769231
GOBP_BLEB_ASSEMBLY,SET,11,0.88528,0.021663,0.28367,0.00090325,GOBP_BLEB_ASSEMBLY,0.402467355769231
GOBP_OTOLITH_MORPHOGENESIS,SET,5,1.2805,0.021128,0.41137,0.00092817,GOBP_OTOLITH_MORPHOGENESIS,0.406177340625
GOBP_CENTROMERIC_SISTER_CHRO...,SET,9,0.87499,0.019368,0.28129,0.00093495,GOBP_CENTROMERIC_SISTER_CHROMATID_COHESION,0.406177340625
CHIANG_LIVER_CANCER_SUBCLASS...1,SET,155,0.22489,0.020576,0.072574,0.00097321,CHIANG_LIVER_CANCER_SUBCLASS_CTNNB1_DN,0.414669023493976
GOBP_COMPLEMENT_DEPENDENT_CY...,SET,13,0.80241,0.021344,0.25918,0.00098232,GOBP_COMPLEMENT_DEPENDENT_CYTOTOXICITY,0.414669023493976
REACTOME_SIGNALLING_TO_P38_V...,SET,5,1.0419,0.017192,0.33681,0.00099029,REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN,0.414669023493976
REACTOME_INTERLEUKIN_36_PATH...,SET,7,1.4586,0.028474,0.47246,0.001012,REACTOME_INTERLEUKIN_36_PATHWAY,0.418715
GOBP_REGULATION_OF_AGGREPHAGY,SET,7,0.99433,0.019412,0.32403,0.0010766,GOBP_REGULATION_OF_AGGREPHAGY,0.425372536082474
GOBP_CONVERGENT_EXTENSION_IN...2,SET,9,0.90046,0.019932,0.29349,0.0010787,GOBP_CONVERGENT_EXTENSION_INVOLVED_IN_GASTRULATION,0.425372536082474
PID_ATM_PATHWAY,SET,29,0.45206,0.017952,0.14754,0.0010937,PID_ATM_PATHWAY,0.425372536082474
TFAM_TARGET_GENES,SET,2,1.8529,0.019338,0.60485,0.0010957,TFAM_TARGET_GENES,0.425372536082474
MIR548D_3P,SET,547,0.11375,0.019339,0.03715,0.0011015,MIR548D_3P,0.425372536082474
HP_SHORT_TELOMERE_LENGTH,SET,14,0.67343,0.018589,0.22056,0.0011335,HP_SHORT_TELOMERE_LENGTH,0.425372536082474
HP_SUDDEN_EPISODIC_APNEA,SET,16,0.65364,0.019287,0.21415,0.0011372,HP_SUDDEN_EPISODIC_APNEA,0.425372536082474
MIR424_5P,SET,476,0.11973,0.019027,0.039227,0.0011375,MIR424_5P,0.425372536082474
GSE11961_MARGINAL_ZONE_BCELL...5,SET,184,0.18709,0.018636,0.061463,0.001169,GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY40_DN,0.425372536082474
GOBP_RECEPTOR_MEDIATED_ENDOC...3,SET,10,0.91313,0.021305,0.30022,0.0011788,GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS_OF_VIRUS_BY_HOST_CELL,0.425372536082474
MIR497_5P,SET,476,0.11904,0.018917,0.039144,0.0011807,MIR497_5P,0.425372536082474
HP_KNEE_CLONUS,SET,5,1.2075,0.019923,0.39709,0.0011818,HP_KNEE_CLONUS,0.425372536082474
REACTOME_RNA_POLYMERASE_III_...2,SET,39,0.35692,0.016433,0.11743,0.0011872,REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION,0.425372536082474
KEGG_MEDICUS_REFERENCE_RECRU...,SET,9,0.96719,0.021409,0.31911,0.0012208,KEGG_MEDICUS_REFERENCE_RECRUITMENT_AND_FORMATION_OF_THE_MCC,0.430652301980198
GOMF_CHLORIDE_CHANNEL_ACTIVI...,SET,72,0.33844,0.021152,0.11184,0.0012408,GOMF_CHLORIDE_CHANNEL_ACTIVITY,0.430652301980198
ACEVEDO_LIVER_TUMOR_VS_NORMA...2,SET,752,0.093611,0.018553,0.030962,0.0012514,ACEVEDO_LIVER_TUMOR_VS_NORMAL_ADJACENT_TISSUE_UP,0.430652301980198
HP_IMPAIRED_DISTAL_PROPRIOCE...,SET,16,0.5735,0.016923,0.18969,0.0012515,HP_IMPAIRED_DISTAL_PROPRIOCEPTION,0.430652301980198
WP_MITOCHONDRIAL_COMPLEX_IV_...,SET,28,0.42353,0.016527,0.14032,0.0012729,WP_MITOCHONDRIAL_COMPLEX_IV_ASSEMBLY,0.432682878640777
AGGGCAG_MIR18A,SET,130,0.2351,0.019713,0.077951,0.0012823,AGGGCAG_MIR18A,0.432682878640777
HP_ALBUMINURIA,SET,22,0.52328,0.018103,0.17411,0.0013277,HP_ALBUMINURIA,0.437044125
WP_KLEEFSTRA_SYNDROME,SET,26,0.52623,0.019789,0.17514,0.0013313,WP_KLEEFSTRA_SYNDROME,0.437044125
GOCC_RNA_POLYMERASE_COMPLEX,SET,90,0.24704,0.017254,0.082373,0.001356,GOCC_RNA_POLYMERASE_COMPLEX,0.437044125
GOMF_RNA_POLYMERASE_II_ACTIV...,SET,9,0.75521,0.016717,0.25183,0.0013569,GOMF_RNA_POLYMERASE_II_ACTIVITY,0.437044125
GSE20484_MCSG_VS_CXCL4_MONOC...1,SET,174,0.19213,0.018615,0.064095,0.0013622,GSE20484_MCSG_VS_CXCL4_MONOCYTE_DERIVED_MACROPHAGE_DN,0.437044125
GOBP_NEGATIVE_REGULATION_OF_...620,SET,8,0.94374,0.019695,0.31557,0.0013941,GOBP_NEGATIVE_REGULATION_OF_SYNAPSE_ASSEMBLY,0.437044125
HP_BASAL_CELL_CARCINOMA,SET,61,0.30317,0.017446,0.10138,0.0013945,HP_BASAL_CELL_CARCINOMA,0.437044125
HP_URIC_ACID_NEPHROLITHIASIS,SET,11,0.71894,0.017592,0.24127,0.001444,HP_URIC_ACID_NEPHROLITHIASIS,0.437044125
REACTOME_SIGNALING_BY_ALK,SET,26,0.52738,0.019832,0.17735,0.001473,REACTOME_SIGNALING_BY_ALK,0.437044125
GOMF_INOSITOL_BISPHOSPHATE_P...,SET,7,0.89167,0.017407,0.30005,0.0014825,GOMF_INOSITOL_BISPHOSPHATE_PHOSPHATASE_ACTIVITY,0.437044125
GOBP_NEGATIVE_REGULATION_OF_...205,SET,12,0.71014,0.018149,0.2391,0.001491,GOBP_NEGATIVE_REGULATION_OF_EPIDERMAL_GROWTH_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY,0.437044125
GSE41867_NAIVE_VS_DAY8_LCMV_...4,SET,185,0.1794,0.017917,0.060427,0.0014966,GSE41867_NAIVE_VS_DAY8_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP,0.437044125
HP_SYNOVIAL_LINING_HYPERPLAS...,SET,8,0.97981,0.020448,0.33019,0.0015037,HP_SYNOVIAL_LINING_HYPERPLASIA,0.437044125
GSE18893_TCONV_VS_TREG_24H_C...1,SET,177,0.199,0.019445,0.06709,0.0015097,GSE18893_TCONV_VS_TREG_24H_CULTURE_DN,0.437044125
GOBP_REGULATION_OF_BILE_ACID...1,SET,11,0.83792,0.020504,0.28262,0.0015161,GOBP_REGULATION_OF_BILE_ACID_BIOSYNTHETIC_PROCESS,0.437044125
MIR16_5P,SET,532,0.10999,0.01845,0.037104,0.0015184,MIR16_5P,0.437044125
REACTOME_INTERLEUKIN_12_FAMI...,SET,53,0.33492,0.017969,0.11304,0.0015255,REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING,0.437044125
GRASEMANN_RETINOBLASTOMA_WIT...,SET,14,0.71163,0.019644,0.24028,0.0015316,GRASEMANN_RETINOBLASTOMA_WITH_6P_AMPLIFICATION,0.437044125
MIR3665,SET,73,0.29994,0.018876,0.10138,0.001547,MIR3665,0.437044125
GSE14415_NATURAL_TREG_VS_TCO...1,SET,168,0.18778,0.01788,0.063477,0.0015493,GSE14415_NATURAL_TREG_VS_TCONV_DN,0.437044125
ZHENG_GLIOBLASTOMA_PLASTICIT...1,SET,57,0.36399,0.02025,0.12313,0.0015593,ZHENG_GLIOBLASTOMA_PLASTICITY_DN,0.437044125
KEGG_MEDICUS_PATHOGEN_HPV_E5...1,SET,6,1.2283,0.0222,0.41668,0.0016029,KEGG_MEDICUS_PATHOGEN_HPV_E5_TO_ANTIGEN_PROCESSING_AND_PRESENTATION_BY_MHC_CLASS_I_MOLECULES,0.441497964566929
KEGG_MEDICUS_PATHOGEN_KSHV_M...1,SET,6,1.2283,0.0222,0.41668,0.0016029,KEGG_MEDICUS_PATHOGEN_KSHV_MIR1_2_TO_ANTIGEN_PROCESSING_AND_PRESENTATION_BY_MHC_CLASS_I_MOLECULES,0.441497964566929
GOBP_ENDOCYTOSIS_INVOLVED_IN...,SET,11,0.77012,0.018845,0.26144,0.0016133,GOBP_ENDOCYTOSIS_INVOLVED_IN_VIRAL_ENTRY_INTO_HOST_CELL,0.441497964566929
GOBP_CHROMOSOME_MOVEMENT_TOW...,SET,7,0.89737,0.017519,0.30525,0.0016442,GOBP_CHROMOSOME_MOVEMENT_TOWARDS_SPINDLE_POLE,0.443489965116279
HANN_RESISTANCE_TO_BCL2_INHI...1,SET,40,0.44157,0.020588,0.15022,0.0016461,HANN_RESISTANCE_TO_BCL2_INHIBITOR_DN,0.443489965116279
MORF_FDXR,SET,210,0.16829,0.017896,0.057322,0.0016647,MORF_FDXR,0.444126772727273
GSE36095_WT_VS_HDAC9_KO_TREG...2,SET,165,0.19141,0.018064,0.065247,0.0016771,GSE36095_WT_VS_HDAC9_KO_TREG_UP,0.444126772727273
HP_NEOPLASM_OF_THE_LARGE_INT...,SET,108,0.23538,0.018,0.080284,0.0016868,HP_NEOPLASM_OF_THE_LARGE_INTESTINE,0.444126772727273
GOMF_RNA_POLYMERASE_III_ACTI...,SET,10,0.72937,0.017017,0.24936,0.001725,GOMF_RNA_POLYMERASE_III_ACTIVITY,0.4476444
GOCC_FLOTILLIN_COMPLEX,SET,9,0.8095,0.017918,0.27694,0.0017358,GOCC_FLOTILLIN_COMPLEX,0.4476444
MIR1260A_MIR1260B,SET,97,0.25582,0.018545,0.087537,0.0017388,MIR1260A_MIR1260B,0.4476444
REACTOME_INTERLEUKIN_6_SIGNA...,SET,11,0.77928,0.019069,0.26707,0.0017645,REACTOME_INTERLEUKIN_6_SIGNALING,0.450920569852941
HP_POST_PARTUM_HEMORRHAGE,SET,13,0.74287,0.01976,0.25529,0.0018101,HP_POST_PARTUM_HEMORRHAGE,0.457154173913044
GOBP_NEGATIVE_REGULATION_OF_...496,SET,8,0.89249,0.018626,0.3068,0.0018152,GOBP_NEGATIVE_REGULATION_OF_PLASMINOGEN_ACTIVATION,0.457154173913044
GSE3982_EOSINOPHIL_VS_BASOPH...1,SET,177,0.18182,0.017766,0.062631,0.0018505,GSE3982_EOSINOPHIL_VS_BASOPHIL_DN,0.459900364583333
HP_EEG_WITH_GENERALIZED_SLOW...1,SET,32,0.42178,0.017593,0.14539,0.0018619,HP_EEG_WITH_GENERALIZED_SLOW_ACTIVITY,0.459900364583333
GOMF_RNA_POLYMERASE_ACTIVITY,SET,28,0.41238,0.016092,0.14219,0.0018665,GOMF_RNA_POLYMERASE_ACTIVITY,0.459900364583333
GOMF_PHOSPHATIDYLINOSITOL_3_...12,SET,11,0.70709,0.017302,0.24415,0.0018916,GOMF_PHOSPHATIDYLINOSITOL_3_KINASE_REGULATORY_SUBUNIT_BINDING,0.459900364583333
NFE2L2.V2,SET,396,0.13227,0.019215,0.045682,0.0018956,NFE2L2.V2,0.459900364583333
WP_FARNESOID_X_RECEPTOR_PATH...,SET,19,0.59393,0.019096,0.20524,0.0019055,WP_FARNESOID_X_RECEPTOR_PATHWAY,0.459900364583333
HASLINGER_B_CLL_WITH_11Q23_D...,SET,20,0.49634,0.016373,0.17171,0.0019255,HASLINGER_B_CLL_WITH_11Q23_DELETION,0.461522431034483
HP_ABNORMAL_LYMPH_NODE_MORPH...,SET,227,0.17134,0.018933,0.059383,0.001958,HP_ABNORMAL_LYMPH_NODE_MORPHOLOGY,0.463541857142857
YTATTTTNR_MEF2_02,SET,627,0.10407,0.018901,0.036076,0.0019606,YTATTTTNR_MEF2_02,0.463541857142857
MIR3136_3P,SET,60,0.30153,0.017209,0.10467,0.0019857,MIR3136_3P,0.465763651006711
GSE12392_WT_VS_IFNAR_KO_CD8A...2,SET,174,0.18623,0.018043,0.064684,0.0019968,GSE12392_WT_VS_IFNAR_KO_CD8A_NEG_SPLEEN_DC_UP,0.465763651006711
GOBP_TUBULIN_COMPLEX_ASSEMBLY,SET,8,0.71311,0.014882,0.24799,0.0020186,GOBP_TUBULIN_COMPLEX_ASSEMBLY,0.467558324503311
GOBP_MECHANORECEPTOR_DIFFERE...,SET,65,0.32613,0.01937,0.11349,0.0020314,GOBP_MECHANORECEPTOR_DIFFERENTIATION,0.467558324503311
LFA1_Q6,SET,237,0.16152,0.018232,0.056256,0.0020473,LFA1_Q6,0.468117838815789
GSE4142_PLASMA_CELL_VS_GC_BC...2,SET,181,0.17326,0.017118,0.060419,0.0020698,GSE4142_PLASMA_CELL_VS_GC_BCELL_UP,0.470169274509804
GOMF_CHLORIDE_TRANSMEMBRANE_...,SET,107,0.25337,0.019286,0.08846,0.0020924,GOMF_CHLORIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.472216636363636
GOBP_REGULATION_OF_PLATELET_...3,SET,5,1.1083,0.018287,0.38736,0.002113,GOBP_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_ALPHA_SIGNALING_PATHWAY,0.473086734939759
SHI_SPARC_TARGETS_UP,SET,24,0.51983,0.018782,0.18191,0.002137,SHI_SPARC_TARGETS_UP,0.473086734939759
CEBP_C,SET,184,0.1831,0.018238,0.064164,0.0021634,CEBP_C,0.473086734939759
GSE1460_INTRATHYMIC_T_PROGEN...6,SET,178,0.17923,0.017561,0.062816,0.0021668,GSE1460_INTRATHYMIC_T_PROGENITOR_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_UP,0.473086734939759
ZHONG_PFC_C2_ASCL1_POS_ASTRO...,SET,4,1.4234,0.021008,0.49906,0.0021737,ZHONG_PFC_C2_ASCL1_POS_ASTROCYTE,0.473086734939759
GSE19888_ADENOSINE_A3R_INH_P...3,SET,173,0.17211,0.016628,0.060368,0.0021816,GSE19888_ADENOSINE_A3R_INH_PRETREAT_AND_ACT_BY_A3R_VS_TCELL_MEMBRANES_ACT_MAST_CELL_DN,0.473086734939759
GSE46606_IRF4_KO_VS_WT_CD40L...3,SET,169,0.17783,0.016983,0.062507,0.0022231,GSE46606_IRF4_KO_VS_WT_CD40L_IL2_IL5_3DAY_STIMULATED_BCELL_DN,0.473086734939759
GOBP_DETECTION_OF_MOLECULE_O...,SET,12,0.77295,0.019754,0.27176,0.0022287,GOBP_DETECTION_OF_MOLECULE_OF_BACTERIAL_ORIGIN,0.473086734939759
CSR_EARLY_UP.V1_UP,SET,143,0.20038,0.017615,0.07046,0.0022309,CSR_EARLY_UP.V1_UP,0.473086734939759
